Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
LP59331,US,NE,Nebraska,528.2543094,No,Basic,College,2/26/11,Employed,M,38606,Suburban,Single,68,16,99,0,3,Personal Auto,Personal L3,Collision,Branch,413.288851,Four-Door Car,Medsize
NJ46471,US,IA,Iowa,869.67107,No,Basic,Bachelor,1/4/11,Employed,F,56550,Rural,Married,73,22,41,3,2,Corporate Auto,Corporate L1,Scratch/Dent,Agent,162.775889,Four-Door Car,Medsize
KX53892,US,IA,Iowa,525.9444853,No,Basic,College,1/6/11,Employed,F,61146,Urban,Married,65,7,68,0,6,Personal Auto,Personal L3,Hail,Branch,273.018929,Four-Door Car,Medsize
YP37291,US,OK,Oklahoma,785.4771821,No,Basic,High School or Below,2/5/11,Employed,M,36409,Suburban,Married,66,26,33,0,2,Personal Auto,Personal L3,Collision,Branch,316.8,Four-Door Car,Small
RX93631,US,NE,Nebraska,643.897103,No,Extended,Bachelor,2/20/11,Employed,F,90035,Rural,Married,80,28,38,0,3,Personal Auto,Personal L3,Hail,Call Center,141.628547,Four-Door Car,Medsize
GS26763,US,MO,Missouri,1163.357855,No,Extended,Bachelor,2/21/11,Employed,F,39669,Suburban,Married,98,13,63,0,2,Personal Auto,Personal L3,Hail,Agent,492.935479,Two-Door Car,Small
SK74843,US,NE,Nebraska,244.2422113,No,Basic,Master,2/10/11,Employed,F,57963,Rural,Divorced,61,11,63,0,1,Personal Auto,Personal L3,Hail,Web,42.160829,Four-Door Car,Medsize
AG47947,US,KS,Kansas,1402.435839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Personal Auto,Personal L3,Hail,Web,256.43803,Four-Door Car,Medsize
LQ23049,US,MO,Missouri,249.1257604,Yes,Basic,High School or Below,2/12/11,Medical Leave,F,25965,Suburban,Divorced,65,23,27,0,1,Personal Auto,Personal L3,Collision,Agent,329.206567,Four-Door Car,Medsize
VF10088,US,NE,Nebraska,341.0199334,No,Extended,High School or Below,1/11/11,Employed,F,59662,Rural,Married,85,6,76,0,1,Personal Auto,Personal L1,Hail,Web,10.168824,Four-Door Car,Medsize
OJ65428,US,OK,Oklahoma,384.2028065,No,Premium,College,1/19/11,Disabled,M,27906,Suburban,Divorced,102,5,57,0,1,Personal Auto,Personal L3,Hail,Call Center,489.6,Four-Door Car,Medsize
ZF48094,US,IA,Iowa,333.9853704,No,Extended,High School or Below,1/31/11,Employed,F,51032,Urban,Married,83,5,56,0,1,Personal Auto,Personal L1,Other,Web,349.954886,Four-Door Car,Medsize
TN56613,US,NE,Nebraska,535.8269985,No,Extended,Bachelor,1/23/11,Employed,F,83771,Urban,Married,133,26,18,0,1,Personal Auto,Personal L3,Other,Web,482.328161,Sports Car,Medsize
IA33339,US,IA,Iowa,926.8672154,No,Basic,Bachelor,2/13/11,Employed,F,57052,Urban,Married,115,7,56,1,4,Corporate Auto,Corporate L3,Scratch/Dent,Agent,483.62724,SUV,Medsize
UB28078,US,MO,Missouri,420.0373728,No,Premium,Master,2/11/11,Employed,M,51510,Suburban,Divorced,106,11,17,0,1,Personal Auto,Personal L2,Hail,Branch,688.547375,Four-Door Car,Medsize
ZK60855,US,IA,Iowa,482.9571981,No,Basic,College,1/25/11,Employed,F,34819,Urban,Married,61,0,31,0,6,Corporate Auto,Corporate L2,Collision,Agent,185.898327,Four-Door Car,Medsize
CM73149,US,MO,Missouri,1424.473069,No,Extended,Bachelor,2/24/11,Employed,F,31189,Suburban,Single,122,18,10,0,2,Personal Auto,Personal L3,Hail,Agent,585.6,Sports Car,Large
SC81807,US,MO,Missouri,409.5201692,No,Basic,College,1/6/11,Employed,F,32180,Suburban,Married,103,3,28,0,1,Special Auto,Special L2,Scratch/Dent,Call Center,558.835255,Sports Car,Small
DS57918,US,MO,Missouri,3371.88424,No,Basic,Bachelor,1/27/11,Medical Leave,M,27500,Urban,Divorced,114,25,47,0,2,Corporate Auto,Corporate L1,Collision,Branch,472.280461,SUV,Large
TN29644,US,MO,Missouri,754.0054749,No,Extended,College,2/18/11,Employed,F,67018,Rural,Married,94,11,17,0,4,Personal Auto,Personal L1,Hail,Agent,104.427573,Four-Door Car,Medsize
UL17918,US,NE,Nebraska,282.1002026,No,Extended,Bachelor,1/11/11,Unemployed,M,0,Suburban,Married,77,32,0,0,1,Corporate Auto,Corporate L2,Other,Agent,436.369797,Two-Door Car,Medsize
MJ25422,US,IA,Iowa,3669.590627,No,Basic,College,1/7/11,Unemployed,F,0,Suburban,Married,199,7,93,0,2,Personal Auto,Personal L3,Collision,Call Center,1062.090461,Luxury SUV,Medsize
FG21377,US,MO,Missouri,1973.134147,No,Basic,Bachelor,1/7/11,Employed,F,33588,Suburban,Married,62,2,64,0,2,Corporate Auto,Corporate L3,Collision,Agent,419.921897,Four-Door Car,Medsize
BQ15946,US,IA,Iowa,668.5069081,No,Extended,Doctor,2/20/11,Employed,M,56270,Suburban,Married,83,23,2,0,4,Personal Auto,Personal L2,Hail,Branch,398.4,Four-Door Car,Medsize
CO53249,US,NE,Nebraska,840.8317401,No,Basic,College,2/15/11,Employed,M,82800,Suburban,Married,70,12,94,0,2,Corporate Auto,Corporate L3,Collision,Agent,442.194796,Four-Door Car,Medsize
XS83731,US,NE,Nebraska,737.158568,No,Basic,College,2/3/11,Unemployed,F,0,Suburban,Divorced,68,2,70,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,425.137341,Four-Door Car,Medsize
VH41477,US,IA,Iowa,474.2106389,No,Premium,High School or Below,1/10/11,Employed,M,63891,Rural,Married,119,13,13,0,1,Corporate Auto,Corporate L3,Other,Agent,7.651121,Two-Door Car,Medsize
AT13963,US,KS,Kansas,1586.5166,No,Extended,Master,1/8/11,Employed,F,43946,Urban,Divorced,133,13,83,0,2,Corporate Auto,Corporate L2,Hail,Call Center,415.98615,Sports Car,Medsize
XU49878,US,KS,Kansas,539.6311664,No,Basic,Bachelor,2/14/11,Employed,M,62039,Urban,Married,68,8,30,1,8,Personal Auto,Personal L2,Scratch/Dent,Call Center,265.877583,Four-Door Car,Medsize
RY10920,US,IA,Iowa,433.038602,Yes,Premium,College,2/16/11,Employed,M,60475,Suburban,Married,107,9,18,0,1,Personal Auto,Personal L3,Hail,Branch,513.6,Four-Door Car,Medsize
OC32181,US,OK,Oklahoma,570.8024308,No,Basic,High School or Below,2/10/11,Employed,F,70279,Urban,Single,71,17,25,0,7,Special Auto,Special L3,Other,Call Center,331.231484,Four-Door Car,Medsize
OE19653,US,IA,Iowa,350.0855508,No,Extended,High School or Below,2/26/11,Unemployed,F,0,Suburban,Married,93,4,63,0,1,Personal Auto,Personal L2,Other,Branch,446.4,Two-Door Car,Small
WG39961,US,IA,Iowa,391.9366722,Yes,Extended,High School or Below,1/5/11,Employed,F,66676,Suburban,Married,97,0,40,0,1,Personal Auto,Personal L1,Scratch/Dent,Agent,558.099357,Four-Door Car,Small
QY78671,US,NE,Nebraska,291.0317298,No,Extended,High School or Below,1/14/11,Medical Leave,M,12048,Suburban,Married,77,6,46,0,1,Corporate Auto,Corporate L1,Hail,Agent,369.6,Four-Door Car,Large
SY48591,US,NE,Nebraska,482.777681,No,Basic,College,1/17/11,Unemployed,F,0,Suburban,Single,68,29,91,0,6,Personal Auto,Personal L3,Collision,Branch,326.4,Four-Door Car,Medsize
SM16060,US,NE,Nebraska,481.1740943,No,Basic,College,2/15/11,Unemployed,F,0,Suburban,Single,68,34,37,0,6,Personal Auto,Personal L2,Collision,Web,619.07199,Two-Door Car,Small
FW53453,US,MO,Missouri,783.4151482,No,Extended,Master,1/17/11,Employed,F,36094,Urban,Married,99,28,50,1,5,Personal Auto,Personal L1,Hail,Branch,456.50357,Two-Door Car,Medsize
KU42210,US,NE,Nebraska,1466.623121,No,Basic,Bachelor,1/27/11,Unemployed,M,0,Suburban,Single,61,0,31,0,2,Corporate Auto,Corporate L2,Collision,Branch,439.2,Four-Door Car,Small
XR74789,US,KS,Kansas,719.9645715,No,Extended,College,1/14/11,Employed,F,63328,Suburban,Married,89,19,19,0,9,Personal Auto,Personal L2,Hail,Web,427.2,Two-Door Car,Medsize
GB39602,US,OK,Oklahoma,391.4719645,No,Basic,High School or Below,1/14/11,Unemployed,M,0,Suburban,Single,112,6,0,0,1,Corporate Auto,Corporate L1,Collision,Call Center,587.861936,Sports Car,Medsize
SK93727,US,KS,Kansas,947.0273932,No,Premium,High School or Below,2/5/11,Employed,F,36121,Suburban,Married,118,7,91,0,4,Personal Auto,Personal L3,Scratch/Dent,Call Center,1107.145019,Four-Door Car,Small
OM37845,US,MO,Missouri,547.9555081,Yes,Basic,Master,1/13/11,Employed,M,56005,Suburban,Married,68,31,30,1,3,Personal Auto,Personal L3,Collision,Branch,326.4,Four-Door Car,Small
VR45143,US,NE,Nebraska,248.8241391,No,Basic,High School or Below,1/20/11,Employed,F,48597,Urban,Single,71,12,63,5,1,Corporate Auto,Corporate L3,Other,Agent,305.697525,Four-Door Car,Medsize
GF35623,US,MO,Missouri,588.6615741,No,Extended,High School or Below,1/23/11,Unemployed,F,0,Suburban,Single,81,21,37,0,4,Personal Auto,Personal L2,Collision,Branch,583.2,Four-Door Car,Small
AF47139,US,IA,Iowa,840.6385414,No,Basic,College,2/3/11,Employed,F,42540,Rural,Married,70,15,52,0,2,Personal Auto,Personal L1,Collision,Agent,43.548973,Four-Door Car,Medsize
IS48950,US,MO,Missouri,868.591529,No,Basic,College,1/8/11,Employed,M,87544,Suburban,Married,109,28,92,1,3,Corporate Auto,Corporate L1,Hail,Branch,523.2,SUV,Small
NC98544,US,OK,Oklahoma,2503.037545,No,Extended,High School or Below,2/19/11,Employed,M,26292,Suburban,Married,80,1,81,2,2,Personal Auto,Personal L3,Scratch/Dent,Agent,384,Two-Door Car,Medsize
AD12500,US,MO,Missouri,1782.256375,No,Extended,High School or Below,2/23/11,Employed,F,42696,Suburban,Single,228,17,50,0,9,Personal Auto,Personal L2,Scratch/Dent,Call Center,1273.741085,Luxury Car,Small
ZE59681,US,OK,Oklahoma,279.8679988,No,Basic,College,2/27/11,Employed,M,88009,Urban,Single,71,29,21,0,1,Corporate Auto,Corporate L2,Collision,Branch,266.52482,Two-Door Car,Medsize
JQ91314,US,KS,Kansas,328.86575,No,Extended,College,2/10/11,Unemployed,M,0,Suburban,Single,97,27,17,0,1,Personal Auto,Personal L2,Hail,Call Center,1026.315988,Four-Door Car,Medsize
WX92260,US,KS,Kansas,200.4350666,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Corporate Auto,Corporate L3,Collision,Branch,316.8,Four-Door Car,Small
MO21402,US,IA,Iowa,1373.61325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L3,Collision,Web,1261.319869,SUV,Medsize
QY41319,US,IA,Iowa,441.165582,No,Basic,College,1/17/11,Unemployed,M,0,Suburban,Single,62,20,88,0,6,Personal Auto,Personal L3,Collision,Call Center,446.4,Two-Door Car,Medsize
WE90911,US,NE,Nebraska,539.2440611,No,Extended,Bachelor,1/14/11,Employed,F,75438,Urban,Single,136,11,97,0,1,Personal Auto,Personal L3,Collision,Call Center,438.480672,SUV,Medsize
KB90888,US,IA,Iowa,256.1576924,No,Basic,High School or Below,1/3/11,Unemployed,F,0,Suburban,Single,73,25,5,0,1,Corporate Auto,Corporate L1,Hail,Branch,842.87608,Two-Door Car,Medsize
NN87570,US,IA,Iowa,605.707208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Corporate Auto,Corporate L3,Hail,Agent,398.4,Two-Door Car,Medsize
PD94315,US,NE,Nebraska,2225.669368,No,Premium,Bachelor,2/17/11,Disabled,F,23444,Suburban,Married,196,7,62,0,2,Corporate Auto,Corporate L3,Collision,Call Center,940.8,SUV,Medsize
IN65727,US,KS,Kansas,269.3530229,No,Basic,Master,1/15/11,Employed,F,63684,Suburban,Single,68,6,87,0,1,Personal Auto,Personal L3,Hail,Agent,343.889585,Two-Door Car,Medsize
FB76635,US,IA,Iowa,429.6604128,No,Basic,College,1/27/11,Employed,F,61737,Urban,Married,107,21,65,0,1,Personal Auto,Personal L3,Collision,Branch,495.670802,Sports Car,Medsize
RF58958,US,MO,Missouri,1162.482149,No,Premium,High School or Below,1/22/11,Unemployed,M,0,Suburban,Single,113,32,66,0,2,Personal Auto,Personal L3,Collision,Agent,813.6,Four-Door Car,Medsize
AZ15952,US,IA,Iowa,874.9496793,No,Premium,Bachelor,2/28/11,Employed,M,52373,Rural,Divorced,111,2,37,0,9,Personal Auto,Personal L3,Collision,Web,186.160527,Four-Door Car,Medsize
KP22549,US,IA,Iowa,315.5911309,No,Extended,Bachelor,2/6/11,Employed,M,58213,Rural,Married,79,22,50,0,1,Personal Auto,Personal L3,Collision,Agent,39.714767,Four-Door Car,Medsize
QC34927,US,MO,Missouri,331.7904817,No,Extended,High School or Below,1/13/11,Employed,M,74142,Suburban,Married,83,24,60,0,1,Personal Auto,Personal L3,Other,Branch,398.4,Two-Door Car,Medsize
WD87578,US,OK,Oklahoma,782.1188278,No,Premium,High School or Below,2/8/11,Unemployed,F,0,Suburban,Single,109,31,74,0,3,Personal Auto,Personal L2,Hail,Call Center,784.8,Four-Door Car,Medsize
ER51965,US,KS,Kansas,424.0925575,No,Premium,College,2/28/11,Employed,M,49746,Suburban,Married,111,4,85,3,1,Corporate Auto,Corporate L2,Collision,Agent,589.298521,Four-Door Car,Medsize
LA53648,US,MO,Missouri,899.2779137,No,Extended,High School or Below,1/27/11,Unemployed,F,0,Suburban,Single,129,13,4,0,7,Personal Auto,Personal L1,Collision,Call Center,1059.572464,SUV,Medsize
FX73249,US,IA,Iowa,730.415545,No,Premium,Bachelor,2/25/11,Unemployed,M,0,Suburban,Divorced,104,35,79,0,3,Personal Auto,Personal L2,Collision,Agent,499.2,Four-Door Car,Medsize
WF53890,US,NE,Nebraska,521.7513287,Yes,Basic,Bachelor,2/17/11,Employed,F,39854,Urban,Divorced,66,6,4,0,7,Personal Auto,Personal L2,Hail,Web,261.930545,Two-Door Car,Medsize
QL35310,US,OK,Oklahoma,272.5356404,Yes,Basic,Master,1/3/11,Employed,F,36650,Rural,Married,69,2,70,1,1,Corporate Auto,Corporate L3,Hail,Web,56.60333,Four-Door Car,Large
FY30870,US,MO,Missouri,1856.950063,No,Extended,High School or Below,2/6/11,Employed,F,32756,Urban,Married,93,18,67,0,2,Personal Auto,Personal L3,Collision,Agent,381.118731,Two-Door Car,Medsize
JF73533,US,OK,Oklahoma,998.5366015,No,Extended,College,2/2/11,Employed,M,36268,Suburban,Single,86,2,22,1,2,Personal Auto,Personal L3,Hail,Agent,531.164627,Four-Door Car,Small
IW70308,US,IA,Iowa,825.7666512,Yes,Basic,Bachelor,1/12/11,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L3,Hail,Call Center,424.330166,Four-Door Car,Medsize
ZS50183,US,NE,Nebraska,800.2308333,Yes,Basic,College,1/11/11,Unemployed,F,0,Suburban,Married,107,3,65,0,3,Corporate Auto,Corporate L3,Collision,Agent,513.6,SUV,Medsize
EU38033,US,OK,Oklahoma,589.7745369,No,Basic,High School or Below,2/3/11,Employed,M,39188,Suburban,Divorced,74,9,2,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,355.2,Four-Door Car,Medsize
ZJ86769,US,OK,Oklahoma,468.6469674,Yes,Basic,College,2/12/11,Employed,M,58089,Suburban,Married,118,31,83,0,1,Personal Auto,Personal L3,Collision,Agent,566.4,SUV,Medsize
JZ90556,US,IA,Iowa,594.307303,No,Basic,High School or Below,1/7/11,Employed,F,62120,Rural,Married,74,5,39,0,8,Corporate Auto,Corporate L3,Other,Agent,28.31732,Four-Door Car,Medsize
OQ43721,US,IA,Iowa,264.8471057,No,Basic,High School or Below,1/22/11,Disabled,F,26540,Suburban,Married,69,15,4,0,1,Personal Auto,Personal L2,Hail,Branch,378.432035,Four-Door Car,Medsize
NI71089,US,MO,Missouri,465.0063763,Yes,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15,26,0,3,Personal Auto,Personal L3,Collision,Agent,468,Two-Door Car,Medsize
ZF84966,US,OK,Oklahoma,4485.611397,No,Extended,Doctor,2/22/11,Employed,F,61675,Urban,Married,123,35,54,0,2,Corporate Auto,Corporate L1,Collision,Call Center,482.550044,SUV,Medsize
LN11802,US,MO,Missouri,2657.034335,No,Basic,Master,2/20/11,Unemployed,M,0,Suburban,Married,100,16,36,0,2,Personal Auto,Personal L3,Collision,Agent,480,Sports Car,Large
CG92708,US,OK,Oklahoma,295.1294057,No,Basic,College,1/29/11,Employed,F,69600,Urban,Married,74,35,28,0,1,Personal Auto,Personal L1,Hail,Web,341.396161,Four-Door Car,Small
TH59993,US,MO,Missouri,246.4510412,No,Basic,College,1/28/11,Employed,F,40982,Rural,Married,62,6,88,0,1,Corporate Auto,Corporate L1,Collision,Web,106.665934,Four-Door Car,Medsize
WH76688,US,IA,Iowa,555.5830205,Yes,Basic,Bachelor,2/6/11,Employed,M,74015,Suburban,Single,72,12,61,0,6,Personal Auto,Personal L3,Hail,Call Center,471.443077,Four-Door Car,Small
NK82261,US,MO,Missouri,319.9703983,No,Extended,High School or Below,1/28/11,Unemployed,M,0,Suburban,Single,94,6,61,0,1,Personal Auto,Personal L3,Collision,Agent,1121.876091,Two-Door Car,Large
FI93397,US,IA,Iowa,277.6317884,No,Extended,Bachelor,2/5/11,Unemployed,F,0,Suburban,Single,79,28,94,0,1,Personal Auto,Personal L2,Collision,Branch,509.028102,Four-Door Car,Medsize
FO33051,US,NE,Nebraska,1635.531386,No,Premium,College,2/16/11,Medical Leave,M,29439,Suburban,Divorced,146,4,10,0,2,Personal Auto,Personal L3,Collision,Call Center,700.8,SUV,Large
ZE40223,US,IA,Iowa,732.9889139,No,Basic,College,1/31/11,Unemployed,M,0,Suburban,Single,108,26,94,0,4,Personal Auto,Personal L1,Collision,Branch,518.4,Sports Car,Small
II49996,US,NE,Nebraska,555.5830205,Yes,Basic,Bachelor,2/6/11,Employed,M,74015,Suburban,Single,72,12,61,0,6,Personal Auto,Personal L1,Hail,Call Center,471.443077,Four-Door Car,Small
AX71707,US,NE,Nebraska,638.3482152,No,Extended,College,1/13/11,Employed,F,67881,Suburban,Married,79,6,70,0,4,Personal Auto,Personal L2,Scratch/Dent,Branch,391.039166,Two-Door Car,Medsize
GF38306,US,OK,Oklahoma,775.8588506,No,Extended,High School or Below,2/8/11,Employed,F,96162,Urban,Single,97,9,91,0,4,Corporate Auto,Corporate L3,Hail,Agent,376.569009,Four-Door Car,Small
TN54884,US,MO,Missouri,1493.209982,No,Basic,College,1/8/11,Employed,F,39049,Urban,Married,63,30,34,0,2,Personal Auto,Personal L2,Hail,Agent,294.75626,Two-Door Car,Medsize
DD27635,US,IA,Iowa,804.7410936,No,Basic,Doctor,2/20/11,Disabled,M,29808,Rural,Married,105,18,38,1,3,Personal Auto,Personal L1,Collision,Call Center,52.456587,SUV,Medsize
NX84287,US,MO,Missouri,1086.1515,No,Extended,Master,1/22/11,Employed,F,65727,Urban,Married,134,14,15,0,6,Corporate Auto,Corporate L2,Collision,Agent,363.995013,SUV,Medsize
EO38569,US,KS,Kansas,219.5295372,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,62,30,29,1,1,Personal Auto,Personal L2,Collision,Web,446.4,Four-Door Car,Large
FF77476,US,MO,Missouri,239.7036098,Yes,Basic,High School or Below,1/29/11,Retired,F,22283,Suburban,Divorced,65,16,93,0,1,Corporate Auto,Corporate L3,Collision,Branch,572.072106,Four-Door Car,Medsize
CW92156,US,KS,Kansas,407.0045873,No,Basic,College,1/31/11,Employed,F,37435,Urban,Single,105,3,22,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,314.441585,SUV,Medsize
XA53408,US,IA,Iowa,557.8522348,No,Basic,College,2/13/11,Employed,M,27756,Suburban,Married,71,6,52,0,8,Corporate Auto,Corporate L3,Collision,Agent,735.733206,Two-Door Car,Small
CV86445,US,NE,Nebraska,813.9525579,No,Basic,High School or Below,1/12/11,Employed,M,86876,Rural,Married,68,9,3,0,2,Personal Auto,Personal L3,Other,Call Center,118.810361,Four-Door Car,Medsize
TK32843,US,MO,Missouri,744.4939419,No,Premium,Bachelor,2/13/11,Unemployed,M,0,Suburban,Single,114,21,41,0,4,Personal Auto,Personal L2,Collision,Branch,863.861736,Four-Door Car,Medsize
EV14053,US,MO,Missouri,729.5332712,No,Extended,High School or Below,2/15/11,Employed,F,34062,Suburban,Married,91,23,51,0,3,Corporate Auto,Corporate L3,Scratch/Dent,Agent,603.350571,Four-Door Car,Medsize
IY38767,US,IA,Iowa,532.5724541,Yes,Basic,High School or Below,2/21/11,Unemployed,M,0,Suburban,Married,73,17,44,0,7,Personal Auto,Personal L3,Hail,Call Center,496.474767,Two-Door Car,Medsize
VJ34494,US,KS,Kansas,244.2212317,No,Basic,College,2/12/11,Unemployed,F,0,Suburban,Single,69,7,10,0,1,Corporate Auto,Corporate L1,Collision,Branch,331.2,Four-Door Car,Large
SN36487,US,NE,Nebraska,1030.765258,No,Extended,College,1/27/11,Employed,F,78358,Suburban,Married,128,6,75,0,3,Corporate Auto,Corporate L1,Scratch/Dent,Agent,614.4,SUV,Medsize
SW88021,US,MO,Missouri,246.1797738,No,Basic,Bachelor,1/21/11,Medical Leave,F,12222,Suburban,Married,67,8,70,1,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,321.6,Two-Door Car,Medsize
US43945,US,MO,Missouri,252.1684392,No,Basic,Bachelor,2/20/11,Employed,F,41247,Suburban,Divorced,64,17,6,0,1,Personal Auto,Personal L3,Other,Web,307.2,Two-Door Car,Large
QC93181,US,MO,Missouri,2546.482059,Yes,Extended,College,2/1/11,Retired,F,13663,Suburban,Single,97,1,66,0,2,Corporate Auto,Corporate L1,Collision,Branch,465.6,Four-Door Car,Small
XS89049,US,OK,Oklahoma,282.2591481,No,Basic,College,2/9/11,Disabled,F,25531,Suburban,Married,74,27,52,0,1,Personal Auto,Personal L3,Collision,Agent,355.2,Two-Door Car,Small
QR79788,US,OK,Oklahoma,581.1996703,No,Basic,College,2/8/11,Employed,M,58643,Urban,Divorced,74,33,58,0,3,Personal Auto,Personal L1,Scratch/Dent,Agent,329.46648,Four-Door Car,Medsize
WG51244,US,IA,Iowa,2185.034627,No,Basic,Bachelor,2/26/11,Employed,M,48107,Suburban,Divorced,190,6,34,2,2,Corporate Auto,Corporate L2,Collision,Call Center,912,Luxury SUV,Small
BF56053,US,KS,Kansas,932.0240511,No,Premium,Bachelor,2/24/11,Medical Leave,F,18643,Suburban,Married,119,34,41,0,5,Corporate Auto,Corporate L2,Collision,Agent,571.2,Four-Door Car,Medsize
AN97123,US,OK,Oklahoma,2230.532351,No,Premium,College,2/21/11,Unemployed,F,0,Urban,Married,102,13,89,0,2,Personal Auto,Personal L2,Other,Agent,401.528957,Two-Door Car,Medsize
VS30147,US,IA,Iowa,2211.881261,No,Basic,Master,2/17/11,Employed,M,58645,Urban,Married,110,15,44,0,2,Personal Auto,Personal L2,Hail,Agent,427.723646,SUV,Medsize
FY70464,US,IA,Iowa,721.816275,No,Premium,Bachelor,1/18/11,Employed,F,95058,Rural,Married,177,11,90,0,1,Personal Auto,Personal L3,Hail,Agent,89.712324,SUV,Small
BG19572,US,KS,Kansas,611.7034997,No,Extended,Bachelor,2/22/11,Unemployed,F,0,Suburban,Single,87,16,83,0,8,Corporate Auto,Corporate L3,Scratch/Dent,Agent,1032.609293,Four-Door Car,Medsize
LR43989,US,IA,Iowa,488.2289803,No,Basic,High School or Below,1/17/11,Medical Leave,F,19715,Suburban,Married,66,25,11,4,5,Personal Auto,Personal L3,Collision,Web,475.2,Four-Door Car,Small
ER10834,US,OK,Oklahoma,267.407551,No,Basic,Master,1/6/11,Employed,F,68787,Rural,Married,66,7,64,0,1,Personal Auto,Personal L3,Other,Call Center,105.379402,Four-Door Car,Medsize
WL46620,US,OK,Oklahoma,772.4678387,No,Basic,Bachelor,2/22/11,Employed,M,29056,Suburban,Married,66,19,2,0,2,Personal Auto,Personal L3,Hail,Branch,355.531267,Two-Door Car,Medsize
